United Kingdom	GBR	Africa Dataset: Average number of grades per multigrade class in primary schools (number of grades)	UIS.AFR.AGRADMG.1.PU																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per mathematics textbook in Grade 1 of primary education (number)	UIS.AFR.PBR.1.G1.PU.MATH																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per mathematics textbook in Grade 2 of primary education (number)	UIS.AFR.PBR.1.G2.PU.MATH																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per mathematics textbook in Grade 3 of primary education (number)	UIS.AFR.PBR.1.G3.PU.MATH																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per mathematics textbook in Grade 4 of primary education (number)	UIS.AFR.PBR.1.G4.PU.MATH																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per mathematics textbook in Grade 5 of primary education (number)	UIS.AFR.PBR.1.G5.PU.MATH																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per mathematics textbook in Grade 6 of primary education (number)	UIS.AFR.PBR.1.G6.PU.MATH																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per mathematics textbook in Grade 7 of primary education (number)	UIS.AFR.PBR.1.G7.PU.MATH																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per mathematics textbook in primary education (number)	UIS.AFR.PBR.1.PU.MATH																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per reading textbook in Grade 1 of primary education (number)	UIS.AFR.PBR.1.G1.PU.READ																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per reading textbook in Grade 2 of primary education (number)	UIS.AFR.PBR.1.G2.PU.READ																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per reading textbook in Grade 3 of primary education (number)	UIS.AFR.PBR.1.G3.PU.READ																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per reading textbook in Grade 4 of primary education (number)	UIS.AFR.PBR.1.G4.PU.READ																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per reading textbook in Grade 5 of primary education (number)	UIS.AFR.PBR.1.G5.PU.READ																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per reading textbook in Grade 6 of primary education (number)	UIS.AFR.PBR.1.G6.PU.READ																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per reading textbook in Grade 7 of primary education (number)	UIS.AFR.PBR.1.G7.PU.READ																																																									
United Kingdom	GBR	Africa Dataset: Average number of pupils per reading textbook in primary education (number)	UIS.AFR.PBR.1.PU.READ																																																									
United Kingdom	GBR	Africa Dataset: Average size of classes in primary schools (number of pupils)	UIS.AFR.CS.1.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of multigrade classes in primary schools (number of pupils)	UIS.AFR.CS.MG.1.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of single grade classes in Grade 1 of primary schools (number of pupils)	UIS.AFR.CS.SG.1.G1.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of single grade classes in Grade 2 of primary schools (number of pupils)	UIS.AFR.CS.SG.1.G2.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of single grade classes in Grade 3 of primary schools (number of pupils)	UIS.AFR.CS.SG.1.G3.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of single grade classes in Grade 4 of primary schools (number of pupils)	UIS.AFR.CS.SG.1.G4.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of single grade classes in Grade 5 of primary schools (number of pupils)	UIS.AFR.CS.SG.1.G5.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of single grade classes in Grade 6 of primary schools (number of pupils)	UIS.AFR.CS.SG.1.G6.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of single grade classes in Grade 7 of primary schools (number of pupils)	UIS.AFR.CS.SG.1.G7.PU																																																									
United Kingdom	GBR	Africa Dataset: Average size of single grade classes in primary schools (number of pupils)	UIS.AFR.CS.SG.1.PU																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service lower secondary teacher training programmes, both sexes (number)"	UIS.AFR.GTC.2.T																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service lower secondary teacher training programmes, female (number)"	UIS.AFR.GTC.2.F																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service primary or secondary teacher training programmes, both sexes (number)"	UIS.AFR.GTC.1T3.T																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service primary or secondary teacher training programmes, female (number)"	UIS.AFR.GTC.1T3.F																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service primary teacher training programmes, both sexes (number)"	UIS.AFR.GTC.1.T																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service primary teacher training programmes, female (number)"	UIS.AFR.GTC.1.F																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service teacher training programmes, level unspecified, both sexes (number)"	UIS.AFR.GTC.UK.T																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service teacher training programmes, level unspecified, female (number)"	UIS.AFR.GTC.UK.F																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service upper secondary teacher training programmes, both sexes (number)"	UIS.AFR.GTC.3.T																																																									
United Kingdom	GBR	"Africa Dataset: Graduates from accredited pre-service upper secondary teacher training programmes, female (number)"	UIS.AFR.GTC.3.F																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of female newly recruited teachers in lower secondary education who are trained, female (%)"	UIS.AFR.TRNTP.2.PU.F																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of female newly recruited teachers in primary education who are trained, female (%)"	UIS.AFR.TRNTP.1.PU.F																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of female newly recruited teachers in upper secondary education who are trained, female (%)"	UIS.AFR.TRNTP.3.PU.F																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of female teachers in lower secondary education who are newly recruited, female (%)"	UIS.AFR.NTP.2.PU.F																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of female teachers in primary education who are newly recruited, female (%)"	UIS.AFR.NTP.1.PU.F																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of female teachers in upper secondary education who are newly recruited, female (%)"	UIS.AFR.NTP.3.PU.F																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools with access to electricity (%)	UIS.AFR.SCHBSP.2.PU.WELEC																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools with access to potable water (%)	UIS.AFR.SCHBSP.2.PU.WPOWAT																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools with mixed-sex toilets (%)	UIS.AFR.SCHBSP.2.PU.MIXTOIL																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools with no information on electricity (%)	UIS.AFR.SCHBSP.2.PU.WNIELEC																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools with no information on potable water (%)	UIS.AFR.SCHBSP.2.PU.WNIPOWAT																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools with no information on toilets (%)	UIS.AFR.SCHBSP.2.PU.WNITOIL																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools with single-sex toilets (%)	UIS.AFR.SCHBSP.2.PU.WSTOIL																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools with toilets (%)	UIS.AFR.SCHBSP.2.PU.WTOIL																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools without access to electricity (%)	UIS.AFR.SCHBSP.2.PU.WOELEC																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools without access to potable water (%)	UIS.AFR.SCHBSP.2.PU.WOPOWAT																																																									
United Kingdom	GBR	Africa Dataset: Percentage of lower secondary schools without toilets (%)	UIS.AFR.SCHBSP.2.PU.WOTOIL																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of male newly recruited teachers in lower secondary education who are trained, male (%)"	UIS.AFR.TRNTP.2.PU.M																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of male newly recruited teachers in primary education who are trained, male (%)"	UIS.AFR.TRNTP.1.PU.M																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of male newly recruited teachers in upper secondary education who are trained, male (%)"	UIS.AFR.TRNTP.3.PU.M																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of male teachers in lower secondary education who are newly recruited, male (%)"	UIS.AFR.NTP.2.PU.M																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of male teachers in primary education who are newly recruited, male (%)"	UIS.AFR.NTP.1.PU.M																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of male teachers in upper secondary education who are newly recruited, male (%)"	UIS.AFR.NTP.3.PU.M																																																									
United Kingdom	GBR	Africa Dataset: Percentage of newly recruited teachers in lower secondary education who are female (%)	UIS.AFR.FNTP.2																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of newly recruited teachers in lower secondary education who are trained, both sexes (%)"	UIS.AFR.TRNTP.2.PU.T																																																									
United Kingdom	GBR	Africa Dataset: Percentage of newly recruited teachers in primary education who are female (%)	UIS.AFR.FNTP.1																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of newly recruited teachers in primary education who are trained, both sexes (%)"	UIS.AFR.TRNTP.1.PU.T																																																									
United Kingdom	GBR	Africa Dataset: Percentage of newly recruited teachers in upper secondary education who are female (%)	UIS.AFR.FNTP.3																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of newly recruited teachers in upper secondary education who are trained, both sexes (%)"	UIS.AFR.TRNTP.3.PU.T																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary pupils in multigrade classes (%)	UIS.AFR.ECP.MG.1.PU																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools with access to electricity (%)	UIS.AFR.SCHBSP.1.PU.WELEC																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools with access to potable water (%)	UIS.AFR.SCHBSP.1.PU.WPOWAT																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools with mixed-sex toilets (%)	UIS.AFR.SCHBSP.1.PU.MIXTOIL																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools with no information on electricity (%)	UIS.AFR.SCHBSP.1.PU.WNIELEC																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools with no information on potable water (%)	UIS.AFR.SCHBSP.1.PU.WNIPOWAT																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools with no information on toilets (%)	UIS.AFR.SCHBSP.1.PU.WNITOIL																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools with single-sex toilets (%)	UIS.AFR.SCHBSP.1.PU.WSTOIL																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools with toilets (%)	UIS.AFR.SCHBSP.1.PU.WTOIL																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools without access to electricity (%)	UIS.AFR.SCHBSP.1.PU.WOELEC																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools without access to potable water (%)	UIS.AFR.SCHBSP.1.PU.WOPOWAT																																																									
United Kingdom	GBR	Africa Dataset: Percentage of primary schools without toilets (%)	UIS.AFR.SCHBSP.1.PU.WOTOIL																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of teachers in lower secondary education who are newly recruited, both sexes (%)"	UIS.AFR.NTP.2.PU.T																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of teachers in primary education who are newly recruited, both sexes (%)"	UIS.AFR.NTP.1.PU.T																																																									
United Kingdom	GBR	"Africa Dataset: Percentage of teachers in upper secondary education who are newly recruited, both sexes (%)"	UIS.AFR.NTP.3.PU.T																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in lower secondary education, both sexes"	UIS.AFR.GTCTR.2.T																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in lower secondary education, female"	UIS.AFR.GTCTR.2.F																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in lower secondary education, male"	UIS.AFR.GTCTR.2.M																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in primary education, both sexes"	UIS.AFR.GTCTR.1.T																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in primary education, female"	UIS.AFR.GTCTR.1.F																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in primary education, male"	UIS.AFR.GTCTR.1.M																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in upper secondary education, both sexes"	UIS.AFR.GTCTR.3.T																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in upper secondary education, female"	UIS.AFR.GTCTR.3.F																																																									
United Kingdom	GBR	"Africa Dataset: Ratio of teacher training graduates to teachers in upper secondary education, male"	UIS.AFR.GTCTR.3.M																																																									
United Kingdom	GBR	Africa Dataset: School census return rate from primary schools	UIS.AFR.SCHCENRESPR.1.PU																																																									
United Kingdom	GBR	Africa Dataset: School census return rate from secondary schools	UIS.AFR.SCHCENRESPR.23.PU																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public lower secondary education, both sexes (%)"	UIS.AFR.TATTRR.2.PU.T																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public lower secondary education, female (%)"	UIS.AFR.TATTRR.2.Pu.F																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public lower secondary education, male (%)"	UIS.AFR.TATTRR.2.Pu.M																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public primary education, both sexes (%)"	UIS.AFR.TATTRR.1.PU.T																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public primary education, female (%)"	UIS.AFR.TATTRR.1.PU.F																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public primary education, male (%)"	UIS.AFR.TATTRR.1.PU.M																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public upper secondary education, both sexes (%)"	UIS.AFR.TATTRR.3.Pu.T																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public upper secondary education, female (%)"	UIS.AFR.TATTRR.3.Pu.F																																																									
United Kingdom	GBR	"Africa Dataset: Teacher attrition rate from public upper secondary education, male (%)"	UIS.AFR.TATTRR.3.Pu.M																																																									
United Kingdom	GBR	All staff compensation as % of total expenditure in lower secondary public institutions (%)	UIS.XSPENDP.2.FDPUB.FNS																													74.92328644	67.00740814	75.69563293	76.69146729	72.53321075	57.20671844	76.95986938		75.62198639																				
United Kingdom	GBR	All staff compensation as % of total expenditure in post-secondary non-tertiary public institutions (%)	UIS.XSPENDP.4.FDPUB.FNS																															60.81541824	8.977270126	48.94610977																								
United Kingdom	GBR	All staff compensation as % of total expenditure in pre-primary public institutions (%)	UIS.XSPENDP.0.FDPUB.FNS																						69.69515991	69.91847992	73.8681488	71.13439941	71.70559692	71.05123901	64.53069305	79.90881348	80.75884247	80.53865051	80.67693329	81.0941391	69.72048187	65.17378998		65.99826813																				
United Kingdom	GBR	All staff compensation as % of total expenditure in primary public institutions (%)	UIS.XSPENDP.1.FDPUB.FNS																						68.38382721	69.27810669	71.54998016	69.41589355	69.97437286	69.61769104	63.35578156	71.29905701	61.48347092	69.9930191	69.60926819	68.64663696	62.5759201	78.10233307		76.17224121																				
United Kingdom	GBR	All staff compensation as % of total expenditure in public institutions (%)	UIS.XSPENDP.FDPUB.FNS																						64.98493958	64.63053894	71.80077362	69.71521759	70.41652679	70.46327209	63.89210129	73.49037933	68.3299408	72.73252106	71.54064941	70.4730835	58.79135132	76.82415771		75.01792145																				
United Kingdom	GBR	All staff compensation as % of total expenditure in secondary public institutions (%)	UIS.XSPENDP.23.FDPUB.FNS																						61.11334991	59.56753922	71.42543793	69.54006958	70.40286255	71.03385925	64.18343353	74.55137634	72.93434906	74.17501068	72.09902954	70.7493515	53.45642853	76.96021271		75.71398926																				
United Kingdom	GBR	All staff compensation as % of total expenditure in tertiary public institutions (%)	UIS.XSPENDP.56.FDPUB.FNS																																																									
United Kingdom	GBR	All staff compensation as % of total expenditure in upper secondary public institutions (%)	UIS.XSPENDP.3.FDPUB.FNS																													74.32382202	77.89219666	72.83409882	67.3000412	68.78875732	49.01314163	76.96105957		75.79579926																				
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Lower Secondary. 10 years of experience	OECD.TSAL.2.E10																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Lower Secondary. 15 years of experience	OECD.TSAL.2.E15																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary	OECD.TSAL.2.E0																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Top of scale	OECD.TSAL.2.ETOP																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Pre-Primary. 10 years of experience	OECD.TSAL.0.E10																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Pre-Primary. 15 years of experience	OECD.TSAL.0.E15																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary	OECD.TSAL.0.E0																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Top of scale	OECD.TSAL.0.ETOP																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience	OECD.TSAL.1.E10																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Primary. 15 years of experience	OECD.TSAL.1.E15																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary	OECD.TSAL.1.E0																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Primary. Top of scale	OECD.TSAL.1.ETOP																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience	OECD.TSAL.3.E10																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 15 years of experience	OECD.TSAL.3.E15																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary	OECD.TSAL.3.E0																																																									
United Kingdom	GBR	Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale	OECD.TSAL.3.ETOP																																																									
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 15+, female"	BAR.PRM.SCHL.15UP.FE				5.49					5.55					5.59					5.63					5.69					5.79					5.88																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 15+, total"	BAR.PRM.SCHL.15UP				5.42					5.48					5.52					5.57					5.63					5.78					5.9																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 15-19, female"	BAR.PRM.SCHL.1519.FE				5.83					5.84					5.77					5.78					5.91					5.95					5.97																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 15-19, total"	BAR.PRM.SCHL.1519				5.75					5.81					5.69					5.75					5.85					5.95					5.97																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 20-24, female"	BAR.PRM.SCHL.2024.FE				5.78					5.72					5.72					5.64					5.93					5.97					5.97																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 20-24, total"	BAR.PRM.SCHL.2024				5.11					5.68					5.72					5.61					5.87					5.97					5.97																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 25+, female"	BAR.PRM.SCHL.25UP.FE				5.39					5.47					5.54					5.61					5.64					5.75					5.87																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 25+, total"	BAR.PRM.SCHL.25UP				5.38					5.38					5.46					5.53					5.58					5.73					5.88																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 25-29, female"	BAR.PRM.SCHL.2529.FE				5.68					5.76					5.71					5.72					5.91					5.93					5.96																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 25-29, total"	BAR.PRM.SCHL.2529				5.5					5.1					5.7					5.72					5.85					5.91					5.97																							
United Kingdom	GBR	"Barro-Lee: Average years of primary schooling, age 30-34, female"	BAR.PRM.SCHL.3034.FE				5.65					5.71					5.78					5.73					5.82					5.93					5.94																							
